Gene stable ID	Gene name	number_of_domains
ENSG00000196689	TRPV1	2
ENSG00000196693	ZNF33B	9
ENSG00000196700	ZNF512B	0
ENSG00000196704	AMZ2	1
ENSG00000196705	ZNF431	5
ENSG00000196711	ALKAL1	1
ENSG00000196712	NF1	2
ENSG00000196715	VKORC1L1	1
ENSG00000196724	ZNF418	12
ENSG00000196730	DAPK1	6
ENSG00000196734	LCE1B	2
ENSG00000196735	HLA-DQA1	0
ENSG00000196739	COL27A1	15
ENSG00000196743	GM2A	1
ENSG00000196747	HIST1H2AI	2
ENSG00000196748	CLPSL2	1
ENSG00000196754	S100A2	1
ENSG00000196757	ZNF700	12
ENSG00000196767	POU3F4	2
ENSG00000196772	OR14A16	1
ENSG00000196776	CD47	2
ENSG00000196778	OR52K1	1
ENSG00000196781	TLE1	3
ENSG00000196782	MAML3	1
ENSG00000196787	HIST1H2AG	2
ENSG00000196792	STRN3	6
ENSG00000196793	ZNF239	4
ENSG00000196800	SPINK14	1
ENSG00000196805	SPRR2B	1
ENSG00000196811	CHRNG	3
ENSG00000196812	ZSCAN16	3
ENSG00000196814	MVB12B	1
ENSG00000196821	C6orf106	2
ENSG00000196826	AC008758.1	5
ENSG00000196832	OR11G2	1
ENSG00000196834	POTEI	4
ENSG00000196839	ADA	2
ENSG00000196843	ARID5A	1
ENSG00000196844	PATE2	0
ENSG00000196850	PPTC7	1
ENSG00000196859	KRT39	1
ENSG00000196860	TOMM20L	1
ENSG00000196862	RGPD4	4
ENSG00000196865	NHLRC2	4
ENSG00000196866	HIST1H2AD	2
ENSG00000196867	ZFP28	8
ENSG00000196872	KIAA1211L	1
ENSG00000196873	CBWD3	2
ENSG00000196876	SCN8A	7
ENSG00000196878	LAMB3	7
ENSG00000196890	HIST3H2BB	1
ENSG00000196900	TEX43	1
ENSG00000196911	KPNA5	10
ENSG00000196912	ANKRD36B	3
ENSG00000196914	ARHGEF12	3
ENSG00000196917	HCAR1	1
ENSG00000196923	PDLIM7	4
ENSG00000196924	FLNA	25
ENSG00000196932	TMEM26	1
ENSG00000196935	SRGAP1	3
ENSG00000196937	FAM3C	1
ENSG00000196943	NOP9	0
ENSG00000196944	OR2T4	1
ENSG00000196946	ZNF705A	2
ENSG00000196950	SLC39A10	1
ENSG00000196954	CASP4	2
ENSG00000196961	AP2A1	3
ENSG00000196967	ZNF585A	13
ENSG00000196968	FUT11	2
ENSG00000196972	SMIM10L2B	1
ENSG00000196975	ANXA4	4
ENSG00000196976	LAGE3	1
ENSG00000196981	WDR5B	7
ENSG00000196990	FAM163B	1
ENSG00000196993	NPIPB9	3
ENSG00000196998	WDR45	2
ENSG00000197006	METTL9	1
ENSG00000197008	ZNF138	2
ENSG00000197013	ZNF429	8
ENSG00000197016	ZNF470	6
ENSG00000197019	SERTAD1	1
ENSG00000197020	ZNF100	9
ENSG00000197021	CXorf40B	0
ENSG00000197024	ZNF398	4
ENSG00000197037	ZSCAN25	3
ENSG00000197043	ANXA6	8
ENSG00000197044	ZNF441	6
ENSG00000197045	GMFB	1
ENSG00000197046	SIGLEC15	1
ENSG00000197050	ZNF420	11
ENSG00000197054	ZNF763	5
ENSG00000197056	ZMYM1	4
ENSG00000197057	DTHD1	1
ENSG00000197061	HIST1H4C	1
ENSG00000197062	ZSCAN26	3
ENSG00000197063	MAFG	1
ENSG00000197070	ARRDC1	2
ENSG00000197077	KIAA1671	1
ENSG00000197079	KRT35	1
ENSG00000197081	IGF2R	16
ENSG00000197084	LCE1C	2
ENSG00000197093	GAL3ST4	2
ENSG00000197102	DYNC1H1	9
ENSG00000197106	SLC6A17	1
ENSG00000197110	IFNL3	1
ENSG00000197111	PCBP2	3
ENSG00000197114	ZGPAT	1
ENSG00000197119	SLC25A29	3
ENSG00000197121	PGAP1	1
ENSG00000197122	SRC	3
ENSG00000197123	ZNF679	3
ENSG00000197124	ZNF682	3
ENSG00000197125	OR8B8	1
ENSG00000197128	ZNF772	4
ENSG00000197134	ZNF257	10
ENSG00000197136	PCNX3	1
ENSG00000197140	ADAM32	4
ENSG00000197142	ACSL5	1
ENSG00000197147	LRRC8B	3
ENSG00000197150	ABCB8	2
ENSG00000197153	HIST1H3J	1
ENSG00000197157	SND1	6
ENSG00000197162	ZNF785	4
ENSG00000197165	SULT1A2	2
ENSG00000197168	NEK5	1
ENSG00000197170	PSMD12	1
ENSG00000197172	MAGEA6	2
ENSG00000197177	ADGRA1	1
ENSG00000197181	PIWIL2	4
ENSG00000197183	NOL4L	0
ENSG00000197191	CYSRT1	1
ENSG00000197208	SLC22A4	1
ENSG00000197213	ZSCAN5B	4
ENSG00000197217	ENTPD4	1
ENSG00000197223	C1D	1
ENSG00000197226	TBC1D9B	3
ENSG00000197233	OR1J2	1
ENSG00000197238	HIST1H4J	1
ENSG00000197241	SLC2A7	1
ENSG00000197245	FAM110D	2
ENSG00000197249	SERPINA1	1
ENSG00000197253	TPSB2	1
ENSG00000197256	KANK2	3
ENSG00000197261	C6orf141	0
ENSG00000197265	GTF2E2	1
ENSG00000197272	IL27	0
ENSG00000197273	GUCA2A	1
ENSG00000197275	RAD54B	2
ENSG00000197279	ZNF165	5
ENSG00000197283	SYNGAP1	4
ENSG00000197296	FITM2	1
ENSG00000197299	BLM	8
ENSG00000197302	ZNF720	1
ENSG00000197309	OR10D3	1
ENSG00000197312	DDI2	2
ENSG00000197321	SVIL	2
ENSG00000197323	TRIM33	4
ENSG00000197324	LRP10	3
ENSG00000197329	PELI1	1
ENSG00000197343	ZNF655	2
ENSG00000197345	MRPL21	1
ENSG00000197353	LYPD2	1
ENSG00000197355	UAP1L1	1
ENSG00000197360	ZNF98	8
ENSG00000197361	FBXL22	1
ENSG00000197362	ZNF786	2
ENSG00000197363	ZNF517	3
ENSG00000197364	S100A7L2	1
ENSG00000197372	ZNF675	11
ENSG00000197375	SLC22A5	1
ENSG00000197376	OR8S1	1
ENSG00000197380	DACT3	2
ENSG00000197381	ADARB1	3
ENSG00000197385	ZNF860	10
ENSG00000197386	HTT	1
ENSG00000197403	OR6N1	1
ENSG00000197405	C5AR1	1
ENSG00000197406	DIO3	1
ENSG00000197408	CYP2B6	2
ENSG00000197409	HIST1H3D	1
ENSG00000197410	DCHS2	19
ENSG00000197415	VEPH1	1
ENSG00000197416	FABP12	1
ENSG00000197417	SHPK	1
ENSG00000197428	OR51D1	1
ENSG00000197429	IPP	8
ENSG00000197430	OPALIN	0
ENSG00000197437	OR13G1	1
ENSG00000197442	MAP3K5	2
ENSG00000197444	OGDHL	4
ENSG00000197446	CYP2F1	1
ENSG00000197448	GSTK1	2
ENSG00000197451	HNRNPAB	3
ENSG00000197454	OR2L5	1
ENSG00000197457	STMN3	1
ENSG00000197461	PDGFA	2
ENSG00000197465	GYPE	0
ENSG00000197467	COL13A1	9
ENSG00000197471	SPN	0
ENSG00000197472	ZNF695	5
ENSG00000197479	PCDHB11	7
ENSG00000197483	ZNF628	8
ENSG00000197487	GALP	1
ENSG00000197496	SLC2A10	2
ENSG00000197497	ZNF665	12
ENSG00000197498	RPF2	1
ENSG00000197506	SLC28A3	3
ENSG00000197520	FAM177B	1
ENSG00000197530	MIB2	9
ENSG00000197532	OR6Y1	1
ENSG00000197535	MYO5A	8
ENSG00000197536	C5orf56	0
ENSG00000197540	GZMM	1
ENSG00000197548	ATG7	3
ENSG00000197555	SIPA1L1	2
ENSG00000197557	TTC30A	0
ENSG00000197558	SSPO	50
ENSG00000197561	ELANE	1
ENSG00000197562	RAB40C	2
ENSG00000197563	PIGN	2
ENSG00000197565	COL4A6	22
ENSG00000197566	ZNF624	14
ENSG00000197568	HHLA3	0
ENSG00000197576	HOXA4	1
ENSG00000197579	TOPORS	1
ENSG00000197580	BCO2	2
ENSG00000197584	KCNMB2	2
ENSG00000197586	ENTPD6	2
ENSG00000197587	DMBX1	2
ENSG00000197591	OR11L1	1
ENSG00000197594	ENPP1	4
ENSG00000197599	CCDC154	1
ENSG00000197601	FAR1	2
ENSG00000197603	C5orf42	1
ENSG00000197608	ZNF841	12
ENSG00000197614	MFAP5	2
ENSG00000197616	MYH6	3
ENSG00000197619	ZNF615	5
ENSG00000197620	CXorf40A	0
ENSG00000197622	CDC42SE1	0
ENSG00000197629	MPEG1	1
ENSG00000197632	SERPINB2	1
ENSG00000197635	DPP4	2
ENSG00000197641	SERPINB13	2
ENSG00000197646	PDCD1LG2	2
ENSG00000197647	ZNF433	11
ENSG00000197651	CCER1	1
ENSG00000197653	DNAH10	10
ENSG00000197658	SLC22A24	1
ENSG00000197683	KRTAP26-1	1
ENSG00000197694	SPTAN1	23
ENSG00000197696	NMB	1
ENSG00000197702	PARVA	2
ENSG00000197705	KLHL14	7
ENSG00000197706	OR6C74	1
ENSG00000197712	FAM114A1	1
ENSG00000197713	RPE	2
ENSG00000197714	ZNF460	4
ENSG00000197721	CR1L	8
ENSG00000197724	PHF2	2
ENSG00000197728	RPS26	1
ENSG00000197734	C14orf178	0
ENSG00000197745	SCGB1D4	1
ENSG00000197746	PSAP	10
ENSG00000197747	S100A10	1
ENSG00000197748	CFAP43	0
ENSG00000197753	LHFPL5	1
ENSG00000197756	RPL37A	1
ENSG00000197757	HOXC6	1
ENSG00000197763	TXNRD3	3
ENSG00000197766	CFD	1
ENSG00000197768	STPG3	2
ENSG00000197769	MAP1LC3C	1
ENSG00000197771	MCMBP	1
ENSG00000197774	EME2	1
ENSG00000197776	KLHDC1	4
ENSG00000197779	ZNF81	6
ENSG00000197780	TAF13	1
ENSG00000197782	ZNF780A	10
ENSG00000197785	ATAD3A	3
ENSG00000197786	OR5B17	1
ENSG00000197790	OR52M1	1
ENSG00000197798	FAM118B	1
ENSG00000197808	ZNF461	6
ENSG00000197816	CCDC180	2
ENSG00000197818	SLC9A8	1
ENSG00000197822	OCLN	2
ENSG00000197826	C4orf22	2
ENSG00000197837	HIST4H4	1
ENSG00000197838	CYP2A13	1
ENSG00000197841	ZNF181	5
ENSG00000197849	OR8G1	1
ENSG00000197852	FAM212B	1
ENSG00000197857	ZNF44	6
ENSG00000197858	GPAA1	1
ENSG00000197859	ADAMTSL2	7
ENSG00000197860	SGTB	3
ENSG00000197863	ZNF790	6
ENSG00000197870	PRB3	5
ENSG00000197872	FAM49A	1
ENSG00000197879	MYO1C	4
ENSG00000197880	MDS2	0
ENSG00000197885	NKIRAS1	1
ENSG00000197887	OR1S2	1
ENSG00000197888	UGT2B17	1
ENSG00000197889	MEIG1	1
ENSG00000197891	SLC22A12	1
ENSG00000197892	KIF13B	6
ENSG00000197893	NRAP	13
ENSG00000197894	ADH5	2
ENSG00000197901	SLC22A6	1
ENSG00000197903	HIST1H2BK	1
ENSG00000197905	TEAD4	1
ENSG00000197912	SPG7	3
ENSG00000197915	HRNR	1
ENSG00000197919	IFNA1	1
ENSG00000197921	HES5	2
ENSG00000197928	ZNF677	9
ENSG00000197930	ERO1A	1
ENSG00000197933	ZNF823	6
ENSG00000197935	ZNF311	8
ENSG00000197937	ZNF347	14
ENSG00000197938	OR5H2	1
ENSG00000197943	PLCG2	6
ENSG00000197948	FCHSD1	3
ENSG00000197951	ZNF71	11
ENSG00000197953	AADACL2	2
ENSG00000197956	S100A6	1
ENSG00000197958	RPL12	2
ENSG00000197959	DNM3	4
ENSG00000197961	ZNF121	7
ENSG00000197965	MPZL1	1
ENSG00000197969	VPS13A	7
ENSG00000197971	MBP	2
ENSG00000197976	AKAP17A	0
ENSG00000197977	ELOVL2	1
ENSG00000197978	GOLGA6L9	1
ENSG00000197980	LEKR1	0
ENSG00000197982	C1orf122	1
ENSG00000197991	AL592490.1	5
ENSG00000197992	CLEC9A	1
ENSG00000197993	KEL	2
ENSG00000198000	NOL8	1
ENSG00000198001	IRAK4	1
ENSG00000198003	CCDC151	0
ENSG00000198010	DLGAP2	1
ENSG00000198015	MRPL42	1
ENSG00000198018	ENTPD7	1
ENSG00000198019	FCGR1B	2
ENSG00000198021	SPANXA1	0
ENSG00000198026	ZNF335	2
ENSG00000198028	ZNF560	9
ENSG00000198033	TUBA3C	2
ENSG00000198034	RPS4X	5
ENSG00000198039	ZNF273	6
ENSG00000198040	ZNF84	10
ENSG00000198042	MAK16	2
ENSG00000198046	ZNF667	7
ENSG00000198049	AVPR1B	2
ENSG00000198053	SIRPA	3
ENSG00000198054	DSCR8	0
ENSG00000198055	GRK6	3
ENSG00000198056	PRIM1	1
ENSG00000198060	MARCH5	1
ENSG00000198062	POTEH	2
ENSG00000198064	NPIPB13	3
ENSG00000198074	AKR1B10	1
ENSG00000198075	SULT1C4	2
ENSG00000198077	CYP2A7	1
ENSG00000198081	ZBTB14	4
ENSG00000198083	KRTAP9-9	3
ENSG00000198087	CD2AP	3
ENSG00000198088	NUP62CL	1
ENSG00000198089	SFI1	0
ENSG00000198090	KRTAP4-6	3
ENSG00000198092	TMPRSS11F	2
ENSG00000198093	ZNF649	5
ENSG00000198099	ADH4	2
ENSG00000198104	OR2T6	1
ENSG00000198105	ZNF248	6
ENSG00000198108	CHSY3	1
ENSG00000198113	TOR4A	1
ENSG00000198121	LPAR1	1
ENSG00000198125	MB	1
ENSG00000198128	OR2L3	1
ENSG00000198129	DEFB107B	1
ENSG00000198130	HIBCH	1
ENSG00000198131	ZNF544	10
ENSG00000198133	TMEM229B	1
ENSG00000198142	SOWAHC	1
ENSG00000198146	ZNF770	3
ENSG00000198156	NPIPB6	2
ENSG00000198157	HMGN5	1
ENSG00000198160	MIER1	2
ENSG00000198162	MAN1A2	1
ENSG00000198168	SVIP	1
ENSG00000198169	ZNF251	7
ENSG00000198171	DDRGK1	1
ENSG00000198173	FAM47C	13
ENSG00000198176	TFDP1	2
ENSG00000198178	CLEC4C	1
ENSG00000198182	ZNF607	4
ENSG00000198183	BPIFA1	1
ENSG00000198185	ZNF334	4
ENSG00000198189	HSD17B11	2
ENSG00000198198	SZT2	0
ENSG00000198203	SULT1C2	2
ENSG00000198205	ZXDA	1
ENSG00000198208	RPS6KL1	2
ENSG00000198211	AC092143.1	3
ENSG00000198216	CACNA1E	6
ENSG00000198218	QRICH1	1
ENSG00000198223	CSF2RA	1
ENSG00000198225	FKBP1C	1
ENSG00000198231	DDX42	2
ENSG00000198242	RPL23A	2
ENSG00000198246	SLC29A3	1
ENSG00000198252	STYX	1
ENSG00000198258	UBL5	1
ENSG00000198265	HELZ	4
ENSG00000198270	TMEM116	0
ENSG00000198271	KRTAP4-5	2
ENSG00000198276	UCKL1	2
ENSG00000198283	OR5B21	1
ENSG00000198286	CARD11	1
ENSG00000198298	ZNF485	6
ENSG00000198300	PEG3	4
ENSG00000198301	SDAD1	3
ENSG00000198315	ZKSCAN8	8
ENSG00000198324	FAM109A	1
ENSG00000198326	TMEM239	1
ENSG00000198331	HYLS1	1
ENSG00000198336	MYL4	0
ENSG00000198342	ZNF442	7
ENSG00000198346	ZNF813	9
ENSG00000198353	HOXC4	1
ENSG00000198354	DCAF12L2	1
ENSG00000198355	PIM3	1
ENSG00000198356	ASNA1	1
ENSG00000198363	ASPH	3
ENSG00000198369	SPRED2	2
ENSG00000198373	WWP2	5
ENSG00000198380	GFPT1	3
ENSG00000198382	UVRAG	1
ENSG00000198390	KRTAP13-1	1
ENSG00000198393	ZNF26	6
ENSG00000198398	TMEM207	0
ENSG00000198399	ITSN2	10
ENSG00000198400	NTRK1	3
ENSG00000198408	MGEA5	1
ENSG00000198417	MT1F	1
ENSG00000198420	TCAF1	1
ENSG00000198429	ZNF69	9
ENSG00000198431	TXNRD1	3
ENSG00000198435	NRARP	1
ENSG00000198440	ZNF583	4
ENSG00000198443	KRTAP4-1	2
ENSG00000198445	CCT8L2	1
ENSG00000198453	ZNF568	12
ENSG00000198455	ZXDB	1
ENSG00000198464	ZNF480	7
ENSG00000198466	ZNF587	7
ENSG00000198467	TPM2	1
ENSG00000198471	RTP2	1
ENSG00000198478	SH3BGRL2	1
ENSG00000198482	ZNF808	11
ENSG00000198483	ANKRD35	3
ENSG00000198488	B3GNT6	1
ENSG00000198492	YTHDF2	1
ENSG00000198498	TMA16	1
ENSG00000198502	HLA-DRB5	2
ENSG00000198513	ATL1	1
ENSG00000198515	CNGA1	3
ENSG00000198517	MAFK	1
ENSG00000198520	C1orf228	0
ENSG00000198521	ZNF43	12
ENSG00000198522	GPN1	1
ENSG00000198523	PLN	1
ENSG00000198535	C2CD4A	0
ENSG00000198538	ZNF28	9
ENSG00000198542	ITGBL1	4
ENSG00000198546	ZNF511	0
ENSG00000198551	ZNF627	3
ENSG00000198553	KCNRG	1
ENSG00000198554	WDHD1	4
ENSG00000198556	ZNF789	3
ENSG00000198561	CTNND1	4
ENSG00000198563	DDX39B	2
ENSG00000198569	SLC34A3	2
ENSG00000198570	RD3	1
ENSG00000198573	SPANXC	1
ENSG00000198574	SH2D1B	1
ENSG00000198576	ARC	0
ENSG00000198585	NUDT16	1
ENSG00000198586	TLK1	1
ENSG00000198589	LRBA	5
ENSG00000198590	C3orf35	0
ENSG00000198597	ZNF536	3
ENSG00000198598	MMP17	6
ENSG00000198601	OR2M2	1
ENSG00000198604	BAZ1A	6
ENSG00000198610	AKR1C4	1
ENSG00000198612	COPS8	1
ENSG00000198624	CCDC69	0
ENSG00000198625	MDM4	3
ENSG00000198626	RYR2	15
ENSG00000198633	ZNF534	8
ENSG00000198642	KLHL9	7
ENSG00000198643	FAM3D	1
ENSG00000198646	NCOA6	1
ENSG00000198648	STK39	2
ENSG00000198650	TAT	2
ENSG00000198663	C6orf89	0
ENSG00000198668	CALM1	2
ENSG00000198670	LPA	17
ENSG00000198673	FAM19A2	1
ENSG00000198674	OR10G6	1
ENSG00000198677	TTC37	5
ENSG00000198680	TUSC1	0
ENSG00000198681	MAGEA1	2
ENSG00000198682	PAPSS2	3
ENSG00000198689	SLC9A6	1
ENSG00000198690	FAN1	1
ENSG00000198691	ABCA4	4
ENSG00000198692	EIF1AY	1
ENSG00000198700	IPO9	1
ENSG00000198704	GPX6	1
ENSG00000198707	CEP290	1
ENSG00000198715	GLMP	1
ENSG00000198718	TOGARAM1	1
ENSG00000198719	DLL1	8
ENSG00000198720	ANKRD13B	2
ENSG00000198721	ECI2	2
ENSG00000198722	UNC13B	6
ENSG00000198723	TEX45	1
ENSG00000198728	LDB1	2
ENSG00000198729	PPP1R14C	1
ENSG00000198730	CTR9	5
ENSG00000198732	SMOC1	5
ENSG00000198734	F5	4
ENSG00000198736	MSRB1	1
ENSG00000198739	LRRTM3	4
ENSG00000198740	ZNF652	3
ENSG00000198742	SMURF1	4
ENSG00000198743	SLC5A3	1
ENSG00000198746	GPATCH3	1
ENSG00000198752	CDC42BPB	5
ENSG00000198753	PLXNB3	6
ENSG00000198754	OXCT2	2
ENSG00000198755	RPL10A	1
ENSG00000198756	COLGALT2	2
ENSG00000198758	EPS8L3	2
ENSG00000198759	EGFL6	4
ENSG00000198765	SYCP1	1
ENSG00000198768	APCDD1L	2
ENSG00000198771	RCSD1	2
ENSG00000198774	RASSF9	0
ENSG00000198780	FAM169A	0
ENSG00000198783	ZNF830	0
ENSG00000198785	GRIN3A	2
ENSG00000198791	CNOT7	2
ENSG00000198792	TMEM184B	1
ENSG00000198793	MTOR	5
ENSG00000198794	SCAMP5	1
ENSG00000198795	ZNF521	7
ENSG00000198796	ALPK2	3
ENSG00000198797	BRINP2	1
ENSG00000198798	MAGEB3	2
ENSG00000198799	LRIG2	8
ENSG00000198805	PNP	1
ENSG00000198807	PAX9	1
ENSG00000198812	LRRC10	1
ENSG00000198814	GK	2
ENSG00000198815	FOXJ3	1
ENSG00000198816	ZNF358	5
ENSG00000198818	SFT2D1	1
ENSG00000198821	CD247	4
ENSG00000198822	GRM3	3
ENSG00000198824	CHAMP1	0
ENSG00000198825	INPP5F	2
ENSG00000198826	ARHGAP11A	1
ENSG00000198829	SUCNR1	1
ENSG00000198830	HMGN2	1
ENSG00000198832	SELENOM	1
ENSG00000198833	UBE2J1	1
ENSG00000198835	GJC2	1
ENSG00000198836	OPA1	1
ENSG00000198837	DENND4B	3
ENSG00000198838	RYR3	14
ENSG00000198839	ZNF277	3
ENSG00000198841	KTI12	1
ENSG00000198842	DUSP27	1
ENSG00000198843	SELENOT	1
ENSG00000198844	ARHGEF15	1
ENSG00000198846	TOX	1
ENSG00000198848	CES1	1
ENSG00000198851	CD3E	2
ENSG00000198853	RUSC2	2
ENSG00000198854	C1orf68	0
ENSG00000198855	FICD	1
ENSG00000198856	OSTC	1
ENSG00000198858	R3HDM4	2
ENSG00000198860	TSEN15	1
ENSG00000198862	LTN1	1
ENSG00000198863	RUNDC1	1
ENSG00000198865	CCDC152	0
ENSG00000198870	STKLD1	1
ENSG00000198873	GRK5	2
ENSG00000198874	TYW1	3
ENSG00000198876	DCAF12	0
ENSG00000198879	SFMBT2	6
ENSG00000198881	ASB12	3
ENSG00000198883	PNMA5	1
ENSG00000198885	ITPRIPL1	1
ENSG00000198887	SMC5	1
ENSG00000198889	DCAF12L1	0
ENSG00000198890	PRMT6	1
ENSG00000198892	SHISA4	1
ENSG00000198894	CIPC	1
ENSG00000198898	CAPZA2	1
ENSG00000198900	TOP1	3
ENSG00000198901	PRC1	1
ENSG00000198908	BHLHB9	1
ENSG00000198909	MAP3K3	2
ENSG00000198910	L1CAM	10
ENSG00000198911	SREBF2	1
ENSG00000198912	C1orf174	1
ENSG00000198914	POU3F3	2
ENSG00000198915	RASGEF1A	2
ENSG00000198917	SPOUT1	1
ENSG00000198918	RPL39	1
ENSG00000198919	DZIP3	1
ENSG00000198920	KIAA0753	1
ENSG00000198924	DCLRE1A	1
ENSG00000198925	ATG9A	1
ENSG00000198929	NOS1AP	1
ENSG00000198930	CSAG1	0
ENSG00000198931	APRT	1
ENSG00000198932	GPRASP1	1
ENSG00000198933	TBKBP1	1
ENSG00000198934	MAGEE1	1
ENSG00000198937	CCDC167	1
ENSG00000198939	ZFP2	12
ENSG00000198944	SOWAHA	1
ENSG00000198945	L3MBTL3	4
ENSG00000198947	DMD	23
ENSG00000198948	MFAP3L	1
ENSG00000198951	NAGA	1
ENSG00000198952	SMG5	4
ENSG00000198954	KIF1BP	1
ENSG00000198959	TGM2	4
ENSG00000198960	ARMCX6	1
ENSG00000198961	PJA2	1
ENSG00000198963	RORB	2
ENSG00000198964	SGMS1	1
ENSG00000198965	OR10R2	1
ENSG00000198967	OR10Z1	1
ENSG00000203326	ZNF525	5
ENSG00000203485	INF2	4
ENSG00000203499	IQANK1	0
ENSG00000203546	AL139353.1	0
ENSG00000203618	GP1BB	1
ENSG00000203661	OR2T5	1
ENSG00000203663	OR2L2	1
ENSG00000203666	EFCAB2	0
ENSG00000203667	COX20	1
ENSG00000203668	CHML	2
ENSG00000203685	STUM	1
ENSG00000203690	TCP10	0
ENSG00000203697	CAPN8	2
ENSG00000203705	TATDN3	1
ENSG00000203710	CR1	37
ENSG00000203722	RAET1G	1
ENSG00000203724	C1orf53	0
ENSG00000203727	SAMD5	1
ENSG00000203730	TEDDM1	1
ENSG00000203733	GJE1	2
ENSG00000203734	ECT2L	3
ENSG00000203737	GPR52	1
ENSG00000203740	METTL11B	1
ENSG00000203747	FCGR3A	2
ENSG00000203756	TMEM244	0
ENSG00000203757	OR6K3	1
ENSG00000203760	CENPW	1
ENSG00000203772	SPRN	1
ENSG00000203778	FAM229B	1
ENSG00000203780	FANK1	2
ENSG00000203782	LOR	1
ENSG00000203783	PRR9	0
ENSG00000203784	LELP1	1
ENSG00000203785	SPRR2E	1
ENSG00000203786	KPRP	0
ENSG00000203791	EEF1AKMT2	1
ENSG00000203795	FAM24A	1
ENSG00000203797	DDO	1
ENSG00000203805	PLPP4	1
ENSG00000203811	HIST2H3C	1
ENSG00000203812	HIST2H2AA3	2
ENSG00000203814	HIST2H2BF	1
ENSG00000203818	HIST2H3PS2	1
ENSG00000203837	PNLIPRP3	2
ENSG00000203852	HIST2H3A	1
ENSG00000203857	HSD3B1	1
ENSG00000203859	HSD3B2	1
ENSG00000203867	RBM20	0
ENSG00000203870	SMIM9	0
ENSG00000203872	C6orf163	0
ENSG00000203877	RIPPLY2	1
ENSG00000203879	GDI1	1
ENSG00000203880	PCMTD2	1
ENSG00000203883	SOX18	2
ENSG00000203896	LIME1	1
ENSG00000203907	OOEP	1
ENSG00000203908	KHDC3L	1
ENSG00000203909	DPPA5	1
ENSG00000203910	C1orf146	1
ENSG00000203923	SPANXN1	1
ENSG00000203926	SPANXA2	1
ENSG00000203933	CXorf66	0
ENSG00000203942	C10orf62	0
ENSG00000203943	SAMD13	1
ENSG00000203950	RTL8A	1
ENSG00000203952	CCDC160	0
ENSG00000203963	C1orf141	2
ENSG00000203965	EFCAB7	1
ENSG00000203970	DEFB110	1
ENSG00000203972	GLYATL3	2
ENSG00000203985	LDLRAD1	1
ENSG00000203989	RHOXF2B	1
ENSG00000203995	ZYG11A	0
ENSG00000204001	LCN8	1
ENSG00000204003	AL355987.1	1
ENSG00000204006	C1orf185	1
ENSG00000204007	GLT6D1	1
ENSG00000204010	IFIT1B	3
ENSG00000204019	CT83	1
ENSG00000204020	LIPN	1
ENSG00000204021	LIPK	1
ENSG00000204022	LIPJ	1
ENSG00000204025	TRPC5OS	0
ENSG00000204033	LRIT2	2
ENSG00000204052	LRRC73	0
ENSG00000204060	FOXO6	1
ENSG00000204065	TCEAL5	1
ENSG00000204070	SYS1	1
ENSG00000204071	TCEAL6	1
ENSG00000204084	INPP5B	3
ENSG00000204086	RPA4	1
ENSG00000204099	NEU4	1
ENSG00000204103	MAFB	2
ENSG00000204104	TRAF3IP1	1
ENSG00000204116	CHIC1	1
ENSG00000204118	NAP1L6	1
ENSG00000204120	GIGYF2	1
ENSG00000204128	C2orf72	1
ENSG00000204130	RUFY2	2
ENSG00000204131	NHSL2	2
ENSG00000204138	PHACTR4	3
ENSG00000204140	CLPSL1	0
ENSG00000204147	ASAH2B	1
ENSG00000204149	AGAP6	2
ENSG00000204152	TIMM23B	1
ENSG00000204160	ZDHHC18	1
ENSG00000204161	C10orf128	1
ENSG00000204165	CXorf65	1
ENSG00000204172	AGAP9	1
ENSG00000204174	NPY4R	1
ENSG00000204175	GPRIN2	1
ENSG00000204176	SYT15	2
ENSG00000204178	TMEM57	2
ENSG00000204179	PTPN20	1
ENSG00000204183	GDF5OS	0
ENSG00000204186	ZDBF2	1
ENSG00000204193	TXNDC8	1
ENSG00000204195	AWAT1	1
ENSG00000204209	DAXX	1
ENSG00000204217	BMPR2	2
ENSG00000204219	TCEA3	3
ENSG00000204220	PFDN6	1
ENSG00000204227	RING1	2
ENSG00000204228	HSD17B8	1
ENSG00000204231	RXRB	2
ENSG00000204237	OXLD1	1
ENSG00000204246	OR13C3	1
ENSG00000204248	COL11A2	8
ENSG00000204252	HLA-DOA	0
ENSG00000204256	BRD2	3
ENSG00000204257	HLA-DMA	0
ENSG00000204262	COL5A2	7
ENSG00000204264	PSMB8	1
ENSG00000204267	TAP2	2
ENSG00000204271	SPIN3	3
ENSG00000204272	NBDY	0
ENSG00000204278	TMEM235	2
ENSG00000204279	PAGE3	1
ENSG00000204287	HLA-DRA	0
ENSG00000204290	BTNL2	2
ENSG00000204291	COL15A1	6
ENSG00000204293	OR8B2	1
ENSG00000204296	C6orf10	0
ENSG00000204300	TMEM225	0
ENSG00000204301	NOTCH4	27
ENSG00000204304	PBX2	2
ENSG00000204305	AGER	3
ENSG00000204308	RNF5	1
ENSG00000204310	AGPAT1	1
ENSG00000204311	DFNB59	1
ENSG00000204314	PRRT1	1
ENSG00000204315	FKBPL	1
ENSG00000204316	MRPL38	1
ENSG00000204323	SMIM5	1
ENSG00000204334	ERICH2	0
ENSG00000204335	SP5	2
ENSG00000204344	STK19	1
ENSG00000204345	CD300LD	1
ENSG00000204347	BTBD17	2
